Timestamp,User,Num Followers,Hashtags,Tweet Text
2018-09-20 00:36:24,jlewis9699,3990,['KeepAmericaGreat'],Remember you cant spell TRIUMPH without TRUMP!! #KeepAmericaGreat  @realDonaldTrump
2018-09-20 00:36:24,forgey2,108,[],@Alyssa_Milano @MMFlint Does he believe people who continue to support Trump after all we know now are good people? I don't think they are myself.
2018-09-20 00:36:24,bluestate51,2,[],"@The_Trump_Train @realDonaldTrump So is the White House. Trump coward (Vietnam), liar ( Mexico pay for wall),con artist ( tax cut for middle class) and the best group of old white men minions(shills). Yours is speculation at best, mine are facts, not alternate ones."
2018-09-20 00:36:24,MikeChisholm10,2,[],"@seanhannity The swamp couldn't find any other ""Trump hater"" willing to verify C.B. Ford's ""memory"" in the U.S. . Now they have found one in Mexico. Canada is next! after the latest allegations, we haven't heard about Russia lately. I have heard Putan went to Brent's prep school?"
2018-09-20 00:36:24,SallyDeal4,20048,"['FlorenceHurricane2018', 'ClimateChange']","#FlorenceHurricane2018  5 Trump policies that'll make future flooding worse.  The admin's push to relax Obama-era regs threatens to reverse yrs of federal efforts to reduce property damage, contamination &amp; human suffering.  Vote out #ClimateChange deniers! "
2018-09-20 00:36:24,mrblvd1,502,[],@LGTrombatore @DeadLecturer He's a safety net for Donald Trump. It's so blatantly obvious.
2018-09-20 00:36:23,RESISTAllDayOK,14840,"['VoteThemOut', 'FlipItBlue']",We need to wait until after the midterms so Democrats can block every Trump nominee like they did to Obama. #VoteThemOut #FlipItBlue 
2018-09-20 00:36:23,kahluaandrum,8349,[],"Trump feels angry, unprotected amid mounting crises "
2018-09-20 00:36:22,cathyedwins,82,[],Thank you Senator Merkley for keeping the pressure on the Trump admin. These children must be reunited with their families. 
2018-09-20 00:36:22,AntwanMindQuad,120,[],Haha wow HuffPost: Trump Tells Hurricane Florence Survivor 'At Least You Got A Nice Boat Out Of The Deal'. 
2018-09-20 00:36:21,Innrdreams,6915,[],"Perhaps, they are afraid Mueller will indict Trump before they get the judge in place. "
2018-09-20 00:36:21,Mix_walker,170,[],@NBCNews His own boss Trump don't even trust him.. so why should anybody else
2018-09-20 00:36:20,richones1,1477,[],"Is it just me or have any of you thought that  ur family members need 2  have their asses kicked? I live in TN, &amp; I am overwhelmed and horrified by relatives that stand for Trump in spite of mounting evidence that he is a criminal. Dont get me started on Robert E Lee..."
2018-09-20 00:36:20,SeniorBoobies,2896,[],"@bfg1963 @MBrake02 @DavidKris @ToddKolod @SaraCarterDC Papadopoulos met up w/Christian Cantor in Israel, had an animus for trump, hated him &amp; he introduced him 2 erica Thompson in london, who is an austrailian intelligence officer, senior advisor to Robert downer in march2016.  Misfud told him about dirt in April 2016."
2018-09-20 00:36:20,TylersOH,643,[],@podestasemail @CBSNews Just like trump is avoiding everything. Hes guilty. You can see it.
2018-09-20 00:36:20,ScolaroMscolaro,168,[],Trump FBI hoax exposure is a significant anti-corruption move: Judicia...  via @YouTube
2018-09-20 00:36:20,snudpuckle,3836,[],"Fuck trump SPECIAL REPORT: A year after Hurricane Maria, Puerto Rico is still struggling. "
2018-09-20 00:36:20,OprahSide,230118,[],IT MAKES PEOPLE SO MAD WHENEVER I BRING UP HOW I DONT LIKE DONALD TRUMP BUT CAN ALSO ACKNOWLEDGE THAT HE HAS ACCOMPLISHED ALOT AND WORKS VERY HARD LOL LIKE THERE ARE ALOT OF THINGS HES DONE WITH HIS LIFE I WOULDNT MIND DOING TOO
2018-09-20 00:36:19,jacktheleper,66,[],"@seanhannity @RealDonad_Trump should take 4 marines, 6'4"" tall and visit the @FBI offices ask them to hand him the documents!"
2018-09-20 00:36:19,AndyKaufman911,487,[],Oh no...I grew a Trump Tomato! 
2018-09-20 00:36:19,bendynaa,551,['WitchHunt'],"Mueller and his team are acting like the KGB - using special powers to gather information and then leaking it to the press to destroy Trump, his family and his associates, if they can't use it in court. #WitchHunt "
2018-09-20 00:36:19,pittgriffin,15133,[],"What do you call a woman who cynically expresses concern for the rights, health &amp; welfare of women and then votes with Trump - every time? Just be honest @SenatorCollins. Announce you're a Trumpie and be done with it "
2018-09-20 00:36:19,Martha_O_1972,3421,[],"@DonaldJTrumpJr @realDonaldTrump Look at the poor little crybabies. They just can't stand it, because Trump is getting the job done"
2018-09-20 00:36:19,jlseaback,4787,[],@SenJeffMerkley @lilefebvre @realDonaldTrump Can you just kill me now ???  I just can't handle all of the corruption in this trump presidency... i need hope
2018-09-20 00:36:18,dthor4199,428,[],@OprahSide @CashNastyGaming trump sleeping 3 hours a night explains a lot
2018-09-20 00:36:18,StevePr26514847,20,[],"@spinson7746 Yes I never use cuss words or filthy imagery like the Trump haters love to do. I just hit them with the stark truth, which is extremely powerful."
2018-09-20 00:36:18,nanamarciaa,1012,[],"IF the media told the truth about what Trumps Administration IS accomplishing, Trump would be at a 95% Approval rating and the media would be delegated to the Trash Heap. Where they belong. OIG Audit Results That You Never Knew Occurred  via @AmDigitalNews"
2018-09-20 00:36:17,Jeffery9127,273,[],"Trump declassified the documents so the people that have seen these documents should reveal there contents.  No crime, the President has declassified them."
2018-09-20 00:36:17,newmusicmovies1,391,[],@KerriJersey Great anti trump christmas  ideas!
2018-09-20 00:36:17,hellengehr,328,[],"""Kavanaughs Supporters and His Accuser Are at An Impasse Over Her Testimony"" by PETER BAKER and NICHOLAS FANDOS via NYT "
2018-09-20 00:36:17,19Calaban70,3470,[],Didnt the Left want it declassified previously?Ex-CIA Chief John Brennan Encourages Deep State to Defy President Trumps Declassification Order  via @gatewaypundit
2018-09-20 00:36:17,Still_Lee_,1631,[],"Folks voted for Trump, on purpose. "
2018-09-20 00:36:16,Hellcat_Patriot,1043,['MAGA'],Amen. Whenever there was a catastrophe in our country Obama played golf and 1 week later attempted some sorry appearance to feign his concern. 8 years of indifference we endured. Trump is the most compassionate pres we've ever had in America. #MAGA 
2018-09-20 00:36:16,schorpp1955,848,[],"At least you got a nice boat out of the deal, Trump tells N.C. man during post-Florence tour "
2018-09-20 00:36:16,FlanniganJ_,93,['BoycottMSNBCExceptMaddow'],"@hardball @megynkelly Bimbo Kelly will take either side of an argument to frame her narrative like every other RepubliKKKlan.  Writes a book about Ailes attempting to rape her for career move, then trashes rape victim to defend Trumps get out of jail free card.  #BoycottMSNBCExceptMaddow"
2018-09-20 00:36:16,rayfeldmann0523,1415,[],The clumsy attempt to a keep a respected journalist out of the gubernatorial debate was another in a series of missteps by the Ben Jealous campaign since his surprising primary victory. You know its bad when a Democratic candidates behavior invites comparisons to Donald Trump.
2018-09-20 00:36:15,ed_bugsya3000,24,[],"@realDonaldTrump President Trump has nurtured a dangerous hatred for the free press among his followers, with his constant screeching about fake news pushing millions of Americans to untether from reality completely and instead embrace demonstrable falsehoods and comforting lie"
2018-09-20 00:36:15,TomthunkitsMind,53489,[],"45 Is Paranoid, Anxious &amp; Throwing A Fit. His ""I'm Innocent Because I Say I'm Innocent"" Scam Doesn't Work.  Evidence Is Funny Like That.   "
2018-09-20 00:36:15,RSmithInc,130,[],@SteveSchmidtSES @carlquintanilla Sure Steve. Trump won you lost. Made up story and you know it. YOU SAID HILLARY WOULD WIN IN A LANDSLIDE.
2018-09-20 00:36:15,FAF_LAMF,0,[],@MaxMcGloin Tell Trump about a Polish camp and he will ask if they take care of shoes AND silver
2018-09-20 00:36:15,sph_7,300,[],@LateTweeter @preinsko @NicolleDWallace @DeadlineWH I would say a high probability but more importantly Kavanaugh has the ideology and legal opinions that make him likely the most probable to do the bidding for trump and the GOP. Hes been cultivated for this by the right wing conservatives.
2018-09-20 00:36:15,kasellis6,1450,[],"More fake news, CNN at it again!!! "
2018-09-20 00:36:15,toddwaters2012,3982,[],@realbelairman @sirfirchick @lori_tech The world is watching. They all want to use us as an ATM! Fuck every last one of them! Trump is gonna our us and our Military back on top!
2018-09-20 00:36:14,PapaESoCo,6028,[],"BBC News - Trump on Sessions: 'I don't have an attorney general'   Continues to Slam his own Party; how much longer will they ""Suck it up""?"
2018-09-20 00:36:14,GrimmTale21,277,[],"@JackieEspinal4U @jabramucci @gayleasher1 @why_two_wit @Frankvdb711 @realDonaldTrump @POTUS Denial and pushing your head deeper in the sand is exactly what brought Canada to this very moment in time with President Trump.   Hey, no one likes to find-out they've been snookered, I get it.  But come on, how long are you all going to remain oblivious to reality. . .?"
2018-09-20 00:36:14,ChrisMcKinnish,65,[],@The_Trump_Train @realDonaldTrump LOL - gotta love him.
2018-09-20 00:36:14,RMichaelLane1,1984,[],@Steffs_tweets @AlicesDaughter Sticks and stones Trump is still president. Call me whatever u want. Trump is still president.
2018-09-20 00:36:14,WenditoTomato,90,[],"@22_Minutes Specifically, The United States North. Trump's got the United States South covered."
2018-09-20 00:36:14,TeaParty1Reagan,6312,[],"Constitutional Crisis? Pelosi, Schumer, Schiff And Warner Demand DOJ-FBI Defy Trump Declassification Order  Getting a little nervous there crying Chuck Schumer!"
2018-09-20 00:36:14,LeeAmkofriend,1094,[],"@realDonaldTrump @FoxNews @realDonaldTrump @VP @StateDept Honorary President Trump, I let you know to S.Korea President Park Gun Hye, she almost dying now in prison by Moon Jae In system in illegally Judging.  Please save to her from persecution by Moon Jae In. Moon is not acceptable person as like DEVIL. "
2018-09-20 00:36:13,SoTiredOfTrump,1195,[],"@WalshFreedom So we have @fox idiots telling trump what to do while some unnamed aide does his/her best to prevent disaster and @PressSec lies about it to the American people. Gee, I wonder why theres utter chaos in the WH."
